Airfoil 3
1.000000000 0.000000000
0.989629440 -0.000074070
0.979272150 0.000562480
0.968922510 0.001322540
0.958579850 0.002181690
0.948243480 0.003115520
0.937912710 0.004100000
0.927587530 0.005139070
0.917268580 0.006241570
0.906956060 0.007404950
0.896650150 0.008626650
0.886351040 0.009904130
0.876058930 0.011234810
0.865773900 0.012616220
0.855495480 0.014046890
0.845223410 0.015523450
0.834957290 0.017041730
0.824696670 0.018597550
0.814441130 0.020186740
0.804190240 0.021805130
0.793943550 0.023448540
0.783700360 0.025114040
0.773460460 0.026799770
0.763223540 0.028503650
0.752989270 0.030223560
0.742757340 0.031957410
0.732527440 0.033703100
0.722299250 0.035458520
0.712072290 0.037221200
0.701846180 0.038988830
0.691620630 0.040759690
0.681395340 0.042532040
0.671170010 0.044304180
0.660944350 0.046074360
0.650718050 0.047840860
0.640490820 0.049602000
0.630262600 0.051357300
0.620033250 0.053106120
0.609802610 0.054847440
0.599570540 0.056580260
0.589336860 0.058303540
0.579101430 0.060016280
0.568864080 0.061717470
0.558624480 0.063405040
0.548382080 0.065075710
0.538136740 0.066728390
0.527888360 0.068362050
0.517636830 0.069975710
0.507382050 0.071568360
0.497123970 0.073139690
0.486862360 0.074688200
0.476596910 0.076211080
0.466327320 0.077705480
0.456053270 0.079168590
0.445774520 0.080598030
0.435490770 0.081992060
0.425201950 0.083348310
0.414907960 0.084664440
0.404608740 0.085938070
0.394304080 0.087166310
0.383993480 0.088345580
0.373677040 0.089473230
0.363354900 0.090546670
0.353027190 0.091563280
0.342693940 0.092520360
0.332354530 0.093413560
0.322009250 0.094237390
0.311658450 0.094986290
0.301302510 0.095654740
0.290941770 0.096239310
0.280575920 0.096740460
0.270205870 0.097152040
0.259832690 0.097467410
0.249457470 0.097679910
0.239080970 0.097782140
0.228702990 0.097763770
0.218325800 0.097616690
0.207952040 0.097333110
0.197584030 0.096901580
0.187224030 0.096291120
0.176877460 0.095490030
0.166547770 0.094493950
0.156242110 0.093276110
0.145965580 0.091830610
0.135728140 0.090132330
0.125542680 0.088146200
0.115420500 0.085858330
0.105377720 0.083244840
0.095433170 0.080280150
0.085608370 0.076940350
0.075928110 0.073201500
0.066413010 0.069060590
0.057084190 0.064516210
0.047984730 0.059529610
0.039180720 0.054037780
0.030759750 0.047975550
0.022847350 0.041265650
0.015566780 0.033876650
0.009113260 0.025756640
0.003853730 0.016824190
0.000533640 0.007024270
0.000702460 -0.003223200
0.006807450 -0.011372500
0.015169100 -0.017502500
0.024233230 -0.022543200
0.033610300 -0.026977700
0.043192740 -0.030973600
0.052919330 -0.034602400
0.062747000 -0.037919500
0.072679240 -0.040923600
0.082695470 -0.043648300
0.092773820 -0.046131200
0.102896720 -0.048407300
0.113063840 -0.050486000
0.123267130 -0.052384900
0.133498000 -0.054125400
0.143750070 -0.055732100
0.154020200 -0.057223800
0.164305890 -0.058604300
0.174604910 -0.059877500
0.184916300 -0.061048700
0.195238450 -0.062123200
0.205569540 -0.063105800
0.215908420 -0.064000700
0.226254640 -0.064810200
0.236607030 -0.065536500
0.246964520 -0.066181800
0.257326600 -0.066751200
0.267692470 -0.067249600
0.278061220 -0.067681400
0.288432370 -0.068048400
0.298805870 -0.068347900
0.309181040 -0.068579600
0.319557380 -0.068744200
0.329934650 -0.068846500
0.340312350 -0.068889800
0.350690010 -0.068877200
0.361067560 -0.068810400
0.371444660 -0.068690800
0.381820950 -0.068519900
0.392196340 -0.068299000
0.402570620 -0.068029300
0.412943480 -0.067712000
0.423314870 -0.067349100
0.433684720 -0.066943400
0.444052860 -0.066497400
0.454419260 -0.066012600
0.464783900 -0.065490600
0.475146740 -0.064934400
0.485507870 -0.064347700
0.495867470 -0.063733900
0.506225520 -0.063094700
0.516582040 -0.062431400
0.526937030 -0.061744400
0.537290340 -0.061032400
0.547641810 -0.060294400
0.557991260 -0.059528700
0.568338510 -0.058733400
0.578683340 -0.057907300
0.589025550 -0.057049500
0.599365050 -0.056159300
0.609701610 -0.055235300
0.620034900 -0.054275700
0.630364640 -0.053279100
0.640690630 -0.052243600
0.651012540 -0.051168300
0.661329990 -0.050051700
0.671642790 -0.048892500
0.681950680 -0.047690000
0.692253280 -0.046443400
0.702550340 -0.045152300
0.712841960 -0.043817900
0.723128140 -0.042442100
0.733408900 -0.041026700
0.743684380 -0.039573600
0.753954660 -0.038083700
0.764219720 -0.036558400
0.774479560 -0.034998700
0.784734490 -0.033406900
0.794984720 -0.031784900
0.805230410 -0.030134400
0.815471740 -0.028457400
0.825709110 -0.026756300
0.835943050 -0.025034500
0.846174140 -0.023295900
0.856402900 -0.021543800
0.866629670 -0.019780000
0.876854850 -0.018007000
0.887078930 -0.016227600
0.897303160 -0.014449200
0.907529450 -0.012682600
0.917759650 -0.010938900
0.927994690 -0.009223800
0.938234160 -0.007535200
0.948477180 -0.005869100
0.958727080 -0.004237200
0.968997120 -0.002747200
0.979301290 -0.001532000
0.989646040 -0.000717400
1.000000000 0.000000000
